Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_name,lat,lng,population,density,timezone,Year,Month,Day
1999-03-21,58,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,21
1999-03-22,66,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,22
1999-03-23,58,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,23
1999-03-24,58,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,24
1999-03-25,100,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,25
1999-03-26,64,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,26
1999-03-27,54,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,27
1999-03-28,94,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,28
1999-03-29,98,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,29
1999-03-30,56,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,30
1999-03-31,51,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,3,31
1999-04-01,55,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,1
1999-04-02,61,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,2
1999-04-03,54,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,3
1999-04-04,48,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,4
1999-04-05,50,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,5
1999-04-06,56,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,6
1999-04-07,48,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,7
1999-04-08,44,Good,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,8
1999-04-09,46,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,9
1999-04-10,61,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,10
1999-04-11,53,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,11
1999-04-12,51,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,12
1999-04-13,64,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,13
1999-04-14,105,Unhealthy for Sensitive Groups,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,14
1999-04-15,155,Unhealthy,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,15
1999-04-16,95,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,16
1999-04-17,140,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,17
1999-04-18,203,Very Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,18
1999-04-19,154,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,19
1999-04-20,122,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,20
1999-04-21,73,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,21
1999-04-22,53,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,22
1999-04-23,52,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,23
1999-04-24,68,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,24
1999-04-25,54,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,25
1999-04-26,65,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,26
1999-04-27,90,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,27
1999-04-28,58,Moderate,PM10,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,28
1999-04-29,47,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,29
1999-04-30,63,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,4,30
1999-05-01,52,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,1
1999-05-02,48,Good,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,2
1999-05-03,60,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,3
1999-05-04,66,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,4
1999-05-05,81,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,5
1999-05-06,112,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,6
1999-05-07,86,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,7
1999-05-08,140,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,8
1999-05-09,90,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,9
1999-05-10,80,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,10
1999-05-11,62,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,11
1999-05-12,108,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,12
1999-05-13,74,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,13
1999-05-14,67,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,14
1999-05-15,84,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,15
1999-05-16,84,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,16
1999-05-17,122,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,17
1999-05-18,95,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,18
1999-05-19,50,Good,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,19
1999-05-20,52,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,20
1999-05-21,60,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,21
1999-05-22,50,Good,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,22
1999-05-23,55,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,23
1999-05-24,90,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,24
1999-05-25,77,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,25
1999-05-26,115,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,26
1999-05-27,108,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,27
1999-05-28,100,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,28
1999-05-29,61,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,29
1999-05-30,54,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,30
1999-05-31,64,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,5,31
1999-06-01,93,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,1
1999-06-02,55,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,2
1999-06-03,38,Good,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,3
1999-06-04,42,Good,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,4
1999-06-05,66,Moderate,PM10,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,5
1999-06-06,129,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,6
1999-06-07,67,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,7
1999-06-08,72,Moderate,PM2.5,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,8
1999-06-09,74,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,9
1999-06-10,74,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,10
1999-06-11,84,Moderate,PM2.5,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,11
1999-06-12,172,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,12
1999-06-13,172,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,13
1999-06-14,161,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,14
1999-06-15,151,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,15
1999-06-16,115,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,16
1999-06-17,122,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,17
1999-06-18,126,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,18
1999-06-19,156,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,19
1999-06-20,174,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,20
1999-06-21,74,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,21
1999-06-22,84,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,22
1999-06-23,84,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,23
1999-06-24,99,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,24
1999-06-25,77,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,25
1999-06-26,97,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,26
1999-06-27,147,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,27
1999-06-28,115,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,28
1999-06-29,164,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,29
1999-06-30,147,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,6,30
1999-07-01,108,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,1
1999-07-02,61,Moderate,PM2.5,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,2
1999-07-03,52,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,3
1999-07-04,140,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,4
1999-07-05,179,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,5
1999-07-06,86,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,6
1999-07-07,74,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,7
1999-07-08,79,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,8
1999-07-09,95,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,9
1999-07-10,156,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,10
1999-07-11,195,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,11
1999-07-12,101,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,12
1999-07-13,133,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,13
1999-07-14,108,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,14
1999-07-15,68,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,15
1999-07-16,70,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,16
1999-07-17,100,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,17
1999-07-18,115,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,18
1999-07-19,68,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,19
1999-07-20,78,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,20
1999-07-21,78,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,21
1999-07-22,83,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,22
1999-07-23,103,Unhealthy for Sensitive Groups,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,23
1999-07-24,126,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,24
1999-07-25,119,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,25
1999-07-26,74,Moderate,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,26
1999-07-27,68,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,27
1999-07-28,84,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,28
1999-07-29,115,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,29
1999-07-30,119,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,30
1999-07-31,147,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,7,31
1999-08-01,182,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,1
1999-08-02,136,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,2
1999-08-03,122,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,3
1999-08-04,122,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,4
1999-08-05,79,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,5
1999-08-06,79,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,6
1999-08-07,79,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,7
1999-08-08,79,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,8
1999-08-09,79,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,9
1999-08-10,79,Moderate,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,10
1999-08-11,79,Moderate,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,11
1999-08-12,100,Moderate,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,12
1999-08-13,126,Unhealthy for Sensitive Groups,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,13
1999-08-14,129,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,14
1999-08-15,151,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,15
1999-08-16,103,Unhealthy for Sensitive Groups,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,16
1999-08-17,108,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,17
1999-08-18,101,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,18
1999-08-19,104,Unhealthy for Sensitive Groups,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,19
1999-08-20,102,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,20
1999-08-21,192,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,21
1999-08-22,195,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,22
1999-08-23,108,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,23
1999-08-24,106,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,24
1999-08-25,108,Unhealthy for Sensitive Groups,NO2,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,25
1999-08-26,109,Unhealthy for Sensitive Groups,NO2,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,26
1999-08-27,119,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,27
1999-08-28,174,Unhealthy,Ozone,18,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,28
1999-08-29,182,Unhealthy,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,29
1999-08-30,136,Unhealthy for Sensitive Groups,Ozone,17,Los Angeles,California,34.1141,-118.4068,12531334.0,3267.0,America/Los_Angeles,1999,8,30
